ID,CMS Title,Content Type,Parsed Show,Episode,Source,Current SEO Title,NEW SEO Title,Current Description,NEW Description,Current Long Desc,NEW Long Desc,Current Keywords,NEW Keywords,Current Tags,NEW Content Tags,Current Rating,NEW Rating,NEW SEO Desc,NEW Heading
2048,Loving Hearts,MICRO_SEASON,Loving Hearts,,spreadsheet,,Loving Hearts Season 1 | Stream Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Season 1
2049,thumbnail_img1.png,16x9,Thumbnail Img1.png,,generated,,Thumbnail Img1.png | Watch Free on VURT,(empty),Thumbnail Img1.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img1.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img1.png",(empty),TV-MA,"Watch Thumbnail Img1.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img1.png
2050,thumbnail_img0.png,1x1,Thumbnail Img0.png,,generated,,Thumbnail Img0.png | Watch Free on VURT,(empty),Thumbnail Img0.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img0.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img0.png",(empty),TV-MA,"Watch Thumbnail Img0.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img0.png
2051,thumbnail_img2.png,9x16,Thumbnail Img2.png,,generated,,Thumbnail Img2.png | Watch Free on VURT,(empty),Thumbnail Img2.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img2.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img2.png",(empty),TV-MA,"Watch Thumbnail Img2.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img2.png
2052,VURT_LovingHearts_EP02_9x16_v1,MICRO_EPISODES,Loving Hearts,2,spreadsheet,,Loving Hearts Ep 2 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 2 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 2
2054,VURT_LovingHearts_EP03_9x16_v1,MICRO_EPISODES,Loving Hearts,3,spreadsheet,,Loving Hearts Ep 3 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 3 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 3
2053,VURT_LovingHearts_EP01_9x16_v1,MICRO_EPISODES,Loving Hearts,1,spreadsheet,,Loving Hearts Ep 1 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 1 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 1
2055,VURT_LovingHearts_EP04_9x16_v1,MICRO_EPISODES,Loving Hearts,4,spreadsheet,,Loving Hearts Ep 4 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 4 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 4
2056,VURT_LovingHearts_EP05_9x16_v1,MICRO_EPISODES,Loving Hearts,5,spreadsheet,,Loving Hearts Ep 5 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 5 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 5
2057,VURT_LovingHearts_EP06_9x16_v1,MICRO_EPISODES,Loving Hearts,6,spreadsheet,,Loving Hearts Ep 6 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 6 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 6
2058,VURT_LovingHearts_EP07_9x16_v1,MICRO_EPISODES,Loving Hearts,7,spreadsheet,,Loving Hearts Ep 7 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 7 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 7
2059,VURT_LovingHearts_EP08_9x16_v1,MICRO_EPISODES,Loving Hearts,8,spreadsheet,,Loving Hearts Ep 8 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 8 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 8
2060,VURT_LovingHearts_EP09_9x16_v1,MICRO_EPISODES,Loving Hearts,9,spreadsheet,,Loving Hearts Ep 9 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 9 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 9
2061,VURT_LovingHearts_EP10_9x16_v1,MICRO_EPISODES,Loving Hearts,10,spreadsheet,,Loving Hearts Ep 10 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 10 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 10
2062,VURT_LovingHearts_EP11_9x16_v1,MICRO_EPISODES,Loving Hearts,11,spreadsheet,,Loving Hearts Ep 11 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 11 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 11
2063,VURT_LovingHearts_EP12_9x16_v1,MICRO_EPISODES,Loving Hearts,12,spreadsheet,,Loving Hearts Ep 12 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 12 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 12
2064,VURT_LovingHearts_EP13_9x16_v1,MICRO_EPISODES,Loving Hearts,13,spreadsheet,,Loving Hearts Ep 13 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 13 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 13
2065,VURT_LovingHearts_EP15_9x16_v1,MICRO_EPISODES,Loving Hearts,15,spreadsheet,,Loving Hearts Ep 15 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 15 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 15
2066,VURT_LovingHearts_EP14_9x16_v1,MICRO_EPISODES,Loving Hearts,14,spreadsheet,,Loving Hearts Ep 14 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 14 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 14
2067,VURT_LovingHearts_EP16_9x16_v1,MICRO_EPISODES,Loving Hearts,16,spreadsheet,,Loving Hearts Ep 16 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 16 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 16
2068,VURT_LovingHearts_EP17_9x16_v1,MICRO_EPISODES,Loving Hearts,17,spreadsheet,,Loving Hearts Ep 17 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 17 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 17
2069,VURT_LovingHearts_EP18_9x16_v1,MICRO_EPISODES,Loving Hearts,18,spreadsheet,,Loving Hearts Ep 18 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 18 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 18
2070,VURT_LovingHearts_EP19_9x16_v1,MICRO_EPISODES,Loving Hearts,19,spreadsheet,,Loving Hearts Ep 19 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 19 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 19
2071,VURT_LovingHearts_EP20_9x16_v1,MICRO_EPISODES,Loving Hearts,20,spreadsheet,,Loving Hearts Ep 20 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 20 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 20
2072,VURT_LovingHearts_EP21_9x16_v1-,MICRO_EPISODES,Loving Hearts,21,spreadsheet,,Loving Hearts Ep 21 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 21 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 21
2073,VURT_LovingHearts_EP22_9x16_v1-,MICRO_EPISODES,Loving Hearts,22,spreadsheet,,Loving Hearts Ep 22 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 22 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 22
2074,VURT_LovingHearts_EP23_9x16_v1-,MICRO_EPISODES,Loving Hearts,23,spreadsheet,,Loving Hearts Ep 23 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 23 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 23
2075,VURT_LovingHearts_EP24_9x16_v1-,MICRO_EPISODES,Loving Hearts,24,spreadsheet,,Loving Hearts Ep 24 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 24 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 24
2076,VURT_LovingHearts_EP25_9x16_v1-,MICRO_EPISODES,Loving Hearts,25,spreadsheet,,Loving Hearts Ep 25 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 25 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 25
2077,VURT_LovingHearts_EP26_9x16_v1-,MICRO_EPISODES,Loving Hearts,26,spreadsheet,,Loving Hearts Ep 26 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 26 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 26
2078,VURT_LovingHearts_EP28_9x16_v1-,MICRO_EPISODES,Loving Hearts,28,spreadsheet,,Loving Hearts Ep 28 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 28 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 28
2079,VURT_LovingHearts_EP27_9x16_v1-,MICRO_EPISODES,Loving Hearts,27,spreadsheet,,Loving Hearts Ep 27 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 27 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 27
2080,VURT_LovingHearts_EP29_9x16_v1-,MICRO_EPISODES,Loving Hearts,29,spreadsheet,,Loving Hearts Ep 29 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 29 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 29
2081,VURT_LovingHearts_EP30_9x16_v1-,MICRO_EPISODES,Loving Hearts,30,spreadsheet,,Loving Hearts Ep 30 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 30 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 30
2082,VURT_LovingHearts_EP31_9x16_v1-,MICRO_EPISODES,Loving Hearts,31,spreadsheet,,Loving Hearts Ep 31 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 31 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 31
2083,VURT_LovingHearts_EP32_9x16_v1-,MICRO_EPISODES,Loving Hearts,32,spreadsheet,,Loving Hearts Ep 32 | Watch Free on VURT,(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"A blend of romance and drama, focusing on a story where hearts connect despite challenges, showcasin",(empty),"loving hearts, vurt, free streaming, watch free, no paywall, myvurt, drama, eso dike",(empty),"drama, black cinema, loving hearts, micro-series, eso dike, ella idu, amanda iriekpen, binge-worthy",(empty),TV-14,"Watch Loving Hearts Ep 32 free on VURT. A blend of romance and drama, focusing on a story where hearts connect despite challenges, Starring Eso Dike.",Loving Hearts Episode 32
2084,Miami Confidential_Landscape_16_9.jpg,16x9,Miami Confidential_landscape_16_9.jpg,,generated,,Miami Confidential_landscape_16_9.jpg | Watch Free on VURT,(empty),Miami Confidential_landscape_16_9.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"miami confidential_landscape_16_9.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, miami confidential_landscape_16_9.jpg",(empty),TV-MA,"Watch Miami Confidential_landscape_16_9.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Miami Confidential_landscape_16_9.jpg
2085,Miami Confidential,MICRO_SERIES,Miami Confidential,,spreadsheet,,Miami Confidential | Watch Free on VURT,"After her older sister is murdered within a human trafficking ring, a police detective takes a leave","After her older sister is murdered within a human trafficking ring, a police detective takes a leave",(empty),"After her older sister is murdered within a human trafficking ring, a police detective takes a leave",(empty),"miami confidential, vurt, free streaming, watch free, no paywall, myvurt, drama, crime",(empty),"drama, crime, thriller, black cinema, miami confidential, claudia jordan, cynthia bailey, oakrie jordan",(empty),TV-14,"Watch Miami Confidential free on VURT. After her older sister is murdered within a human trafficking ring, a police detective tak Starring Claudia Jordan.",Miami Confidential
2086,thumbnail_img0.png,1x1,Thumbnail Img0.png,,generated,,Thumbnail Img0.png | Watch Free on VURT,(empty),Thumbnail Img0.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img0.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img0.png",(empty),TV-MA,"Watch Thumbnail Img0.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img0.png
2087,thumbnail_img2.png,9x16,Thumbnail Img2.png,,generated,,Thumbnail Img2.png | Watch Free on VURT,(empty),Thumbnail Img2.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img2.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img2.png",(empty),TV-MA,"Watch Thumbnail Img2.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img2.png
2088,Miami Confidential,MICRO_SEASON,Miami Confidential,,spreadsheet,,Miami Confidential Season 1 | Stream Free on VURT,(empty),"After her older sister is murdered within a human trafficking ring, a police detective takes a leave",(empty),"After her older sister is murdered within a human trafficking ring, a police detective takes a leave",(empty),"miami confidential, vurt, free streaming, watch free, no paywall, myvurt, drama, crime",(empty),"drama, crime, thriller, black cinema, miami confidential, claudia jordan, cynthia bailey, oakrie jordan",(empty),TV-14,"Watch Miami Confidential free on VURT. After her older sister is murdered within a human trafficking ring, a police detective tak Starring Claudia Jordan.",Miami Confidential Season 1
2089,thumbnail_img1.png,16x9,Thumbnail Img1.png,,generated,,Thumbnail Img1.png | Watch Free on VURT,(empty),Thumbnail Img1.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img1.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img1.png",(empty),TV-MA,"Watch Thumbnail Img1.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img1.png
2090,thumbnail_img2.png,9x16,Thumbnail Img2.png,,generated,,Thumbnail Img2.png | Watch Free on VURT,(empty),Thumbnail Img2.png. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"thumbnail img2.png, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, thumbnail img2.png",(empty),TV-MA,"Watch Thumbnail Img2.png free on VURT. A micro-drama micro-series. No paywall, no subscription.",Thumbnail Img2.png
