id,title,content_type,parsed_show,parsed_episode,seo_title_empty,seo_desc_empty,seo_tags_empty,seo_heading_empty,desc_empty,keywords_empty,parental_rating_null
1879,VURT_LoveMeSomeMore_EP09_9x16 - v1,UNKNOWN,Love me Some More,9,True,True,True,True,True,True,True
1880,VURT_LoveMeSomeMore_EP10_9x16 - v1,UNKNOWN,Love me Some More,10,True,True,True,True,True,True,True
1881,VURT_LoveMeSomeMore_EP11_9x16 - v1,UNKNOWN,Love me Some More,11,True,True,True,True,True,True,True
1882,VURT_LoveMeSomeMore_EP12_9x16 - v1,UNKNOWN,Love me Some More,12,True,True,True,True,True,True,True
1883,VURT_LoveMeSomeMore_EP13_9x16 - v1,UNKNOWN,Love me Some More,13,True,True,True,True,True,True,True
1884,VURT_LoveMeSomeMore_EP14_9x16 - v1,UNKNOWN,Love me Some More,14,True,True,True,True,True,True,True
1885,VURT_LoveMeSomeMore_EP15_9x16 - v1,UNKNOWN,Love me Some More,15,True,True,True,True,True,True,True
1886,VURT_LoveMeSomeMore_EP16_9x16 - v1,UNKNOWN,Love me Some More,16,True,True,True,True,True,True,True
1887,VURT_LoveMeSomeMore_EP18_9x16 - v1,UNKNOWN,Love me Some More,18,True,True,True,True,True,True,True
1888,VURT_LoveMeSomeMore_EP17_9x16 - v1,UNKNOWN,Love me Some More,17,True,True,True,True,True,True,True
1889,VURT_LoveMeSomeMore_EP19_9x16 - v1,UNKNOWN,Love me Some More,19,True,True,True,True,True,True,True
1890,VURT_LoveMeSomeMore_EP20_9x16 - v1,UNKNOWN,Love me Some More,20,True,True,True,True,True,True,True
1891,VURT_LoveMeSomeMore_EP23_9x16 - v1,UNKNOWN,Love me Some More,23,True,True,True,True,True,True,True
1893,VURT_LoveMeSomeMore_EP22_9x16 - v1,UNKNOWN,Love me Some More,22,True,True,True,True,True,True,True
1892,VURT_LoveMeSomeMore_EP21_9x16 - v1,UNKNOWN,Love me Some More,21,True,True,True,True,True,True,True
1894,VURT_LoveMeSomeMore_EP24_9x16 - v1,UNKNOWN,Love me Some More,24,True,True,True,True,True,True,True
1895,VURT_LoveMeSomeMore_EP25_9x16 - v1,UNKNOWN,Love me Some More,25,True,True,True,True,True,True,True
1896,VURT_LoveMeSomeMore_EP26_9x16 - v1,UNKNOWN,Love me Some More,26,True,True,True,True,True,True,True
1897,VURT_LoveMeSomeMore_EP27_9x16 - v1,UNKNOWN,Love me Some More,27,True,True,True,True,True,True,True
1898,VURT_LoveMeSomeMore_EP28_9x16 - v1,UNKNOWN,Love me Some More,28,True,True,True,True,True,True,True
1899,VURT_LoveMeSomeMore_EP29_9x16 - v1,UNKNOWN,Love me Some More,29,True,True,True,True,True,True,True
1901,VURT_LoveMeSomeMore_EP30_9x16 - v1,UNKNOWN,Love me Some More,30,True,True,True,True,True,True,True
1900,VURT_LoveMeSomeMore_EP31_9x16 - v1,UNKNOWN,Love me Some More,31,True,True,True,True,True,True,True
1904,Love Regardless-16x9.jpg,UNKNOWN,Love Regardless-16x9.jpg,,True,True,True,True,True,True,True
1905,Love Regardless,UNKNOWN,Love Regardless,,True,True,True,True,False,True,True
1906,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
1907,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
1908,Love Regardless,UNKNOWN,Love Regardless,,True,True,True,True,True,True,True
1914,,UNKNOWN,,,True,True,True,True,True,True,True
1915,,UNKNOWN,,,True,True,True,True,True,True,True
1916,VURT_LoveRegardless_EP01_9x16_v1,UNKNOWN,Love Regardless,1,True,True,True,True,True,True,True
1917,VURT_LoveRegardless_EP02_9x16_v1,UNKNOWN,Love Regardless,2,True,True,True,True,True,True,True
1919,VURT_LoveRegardless_EP04_9x16_v1,UNKNOWN,Love Regardless,4,True,True,True,True,True,True,True
1918,VURT_LoveRegardless_EP03_9x16_v1,UNKNOWN,Love Regardless,3,True,True,True,True,True,True,True
1920,VURT_LoveRegardless_EP07_9x16_v1,UNKNOWN,Love Regardless,7,True,True,True,True,True,True,True
1921,VURT_LoveRegardless_EP06_9x16_v1,UNKNOWN,Love Regardless,6,True,True,True,True,True,True,True
1921,VURT_LoveRegardless_EP06_9x16_v1,UNKNOWN,Love Regardless,6,True,True,True,True,True,True,True
1923,VURT_LoveRegardless_EP08_9x16_v1,UNKNOWN,Love Regardless,8,True,True,True,True,True,True,True
1924,VURT_LoveRegardless_EP09_9x16_v1,UNKNOWN,Love Regardless,9,True,True,True,True,True,True,True
1925,VURT_LoveRegardless_EP10_9x16_v1,UNKNOWN,Love Regardless,10,True,True,True,True,True,True,True
1926,VURT_LoveRegardless_EP11_9x16_v1,UNKNOWN,Love Regardless,11,True,True,True,True,True,True,True
1927,VURT_LoveRegardless_EP12_9x16_v1,UNKNOWN,Love Regardless,12,True,True,True,True,True,True,True
1928,VURT_LoveRegardless_EP13_9x16_v1,UNKNOWN,Love Regardless,13,True,True,True,True,True,True,True
1929,VURT_LoveRegardless_EP14_9x16_v1,UNKNOWN,Love Regardless,14,True,True,True,True,True,True,True
1930,VURT_LoveRegardless_EP16_9x16_v1,UNKNOWN,Love Regardless,16,True,True,True,True,True,True,True
1931,VURT_LoveRegardless_EP15_9x16_v1,UNKNOWN,Love Regardless,15,True,True,True,True,True,True,True
1932,VURT_LoveRegardless_EP18_9x16_v1,UNKNOWN,Love Regardless,18,True,True,True,True,True,True,True
1933,VURT_LoveRegardless_EP17_9x16_v1,UNKNOWN,Love Regardless,17,True,True,True,True,True,True,True
1936,,UNKNOWN,,,True,True,True,True,True,True,True
1937,,UNKNOWN,,,True,True,True,True,True,True,True
1938,VURT_LoveRegardless_EP19_9x16_v1,UNKNOWN,Love Regardless,19,True,True,True,True,True,True,True
1939,VURT_LoveRegardless_EP20_9x16_v1,UNKNOWN,Love Regardless,20,True,True,True,True,True,True,True
1940,VURT_LoveRegardless_EP21_9x16_v1,UNKNOWN,Love Regardless,21,True,True,True,True,True,True,True
1941,VURT_LoveRegardless_EP22_9x16_v1,UNKNOWN,Love Regardless,22,True,True,True,True,True,True,True
1942,VURT_LoveRegardless_EP23_9x16_v1,UNKNOWN,Love Regardless,23,True,True,True,True,True,True,True
1943,VURT_LoveRegardless_EP24_9x16_v1,UNKNOWN,Love Regardless,24,True,True,True,True,True,True,True
1944,VURT_LoveRegardless_EP25_9x16_v1,UNKNOWN,Love Regardless,25,True,True,True,True,True,True,True
1945,VURT_LoveRegardless_EP26_9x16_v1,UNKNOWN,Love Regardless,26,True,True,True,True,True,True,True
1946,VURT_LoveRegardless_EP27_9x16_v1,UNKNOWN,Love Regardless,27,True,True,True,True,True,True,True
1947,VURT_LoveRegardless_EP28_9x16_v1,UNKNOWN,Love Regardless,28,True,True,True,True,True,True,True
1948,VURT_LoveRegardless_EP29_9x16_v1,UNKNOWN,Love Regardless,29,True,True,True,True,True,True,True
1949,VURT_LoveRegardless_EP30_9x16_v1,UNKNOWN,Love Regardless,30,True,True,True,True,True,True,True
1950,VURT_LoveRegardless_EP31_9x16_v1,UNKNOWN,Love Regardless,31,True,True,True,True,True,True,True
1951,VURT_LoveRegardless_EP32_9x16_v1,UNKNOWN,Love Regardless,32,True,True,True,True,True,True,True
1952,VURT_LoveRegardless_EP33_9x16_v1,UNKNOWN,Love Regardless,33,True,True,True,True,True,True,True
1953,VURT_LoveRegardless_EP34_9x16_v1,UNKNOWN,Love Regardless,34,True,True,True,True,True,True,True
1954,VURT_LoveRegardless_EP35_9x16_v1,UNKNOWN,Love Regardless,35,True,True,True,True,True,True,True
1955,VURT_LoveRegardless_EP36_9x16_v1,UNKNOWN,Love Regardless,36,True,True,True,True,True,True,True
1956,VURT_LoveRegardless_EP37_9x16_v1,UNKNOWN,Love Regardless,37,True,True,True,True,True,True,True
1957,VURT_LoveRegardless_EP38_9x16_v1,UNKNOWN,Love Regardless,38,True,True,True,True,True,True,True
1958,Love-The-One-Your-With-16x9.jpeg,UNKNOWN,Love-the-one-your-with-16x9.jpeg,,True,True,True,True,True,True,True
1959,Love The One You're With,UNKNOWN,Love the One You're With,,True,True,True,True,False,True,True
1960,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
1961,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
1962,Love The One You're With,UNKNOWN,Love the One You're With,,True,True,True,True,True,True,True
1963,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
1964,thumbnail_img1.png,UNKNOWN,Thumbnail Img1.png,,True,True,True,True,True,True,True
1965,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
1967,VURT_LoveTheOneYourWith_EP01_9x16_v1,UNKNOWN,Love the One Your With,1,True,True,True,True,True,True,True
1966,VURT_LoveTheOneYourWith_EP03_9x16_v1-,UNKNOWN,Love the One Your With,3,True,True,True,True,True,True,True
1968,VURT_LoveTheOneYourWith_EP02_9x16_v1-,UNKNOWN,Love the One Your With,2,True,True,True,True,True,True,True
1969,VURT_LoveTheOneYourWith_EP04_9x16_v1 -,UNKNOWN,Love the One Your With,4,True,True,True,True,True,True,True
1970,VURT_LoveTheOneYourWith_EP05_9x16_v1 -,UNKNOWN,Love the One Your With,5,True,True,True,True,True,True,True
1971,VURT_LoveTheOneYourWith_EP06_9x16_v1 -,UNKNOWN,Love the One Your With,6,True,True,True,True,True,True,True
1972,VURT_LoveTheOneYourWith_EP07_9x16_v1 -,UNKNOWN,Love the One Your With,7,True,True,True,True,True,True,True
1973,VURT_LoveTheOneYourWith_EP08_9x16_v1 -,UNKNOWN,Love the One Your With,8,True,True,True,True,True,True,True
1974,VURT_LoveTheOneYourWith_EP09_9x16_v1 -,UNKNOWN,Love the One Your With,9,True,True,True,True,True,True,True
1975,VURT_LoveTheOneYourWith_EP10_9x16_v1 -,UNKNOWN,Love the One Your With,10,True,True,True,True,True,True,True
1976,VURT_LoveTheOneYourWith_EP11_9x16_v1  -,UNKNOWN,Love the One Your With,11,True,True,True,True,True,True,True
1977,VURT_LoveTheOneYourWith_EP12_9x16_v1  -,UNKNOWN,Love the One Your With,12,True,True,True,True,True,True,True
1978,VURT_LoveTheOneYourWith_EP13_9x16_v1   -,UNKNOWN,Love the One Your With,13,True,True,True,True,True,True,True
1979,VURT_LoveTheOneYourWith_EP14_9x16_v1   -,UNKNOWN,Love the One Your With,14,True,True,True,True,True,True,True
1980,VURT_LoveTheOneYourWith_EP15_9x16_v1   -,UNKNOWN,Love the One Your With,15,True,True,True,True,True,True,True
1981,VURT_LoveTheOneYourWith_EP16_9x16_v1   -,UNKNOWN,Love the One Your With,16,True,True,True,True,True,True,True
1982,VURT_LoveTheOneYourWith_EP17_9x16_v1   -,UNKNOWN,Love the One Your With,17,True,True,True,True,True,True,True
1983,VURT_LoveTheOneYourWith_EP18_9x16_v1   -,UNKNOWN,Love the One Your With,18,True,True,True,True,True,True,True
1984,VURT_LoveTheOneYourWith_EP19_9x16_v1   -,UNKNOWN,Love the One Your With,19,True,True,True,True,True,True,True
1985,VURT_LoveTheOneYourWith_EP20_9x16_v1   -,UNKNOWN,Love the One Your With,20,True,True,True,True,True,True,True
1986,VURT_LoveTheOneYourWith_EP21_9x16_v1    -,UNKNOWN,Love the One Your With,21,True,True,True,True,True,True,True
1987,VURT_LoveTheOneYourWith_EP23_9x16_v1     -,UNKNOWN,Love the One Your With,23,True,True,True,True,True,True,True
1988,VURT_LoveTheOneYourWith_EP22_9x16_v1     -,UNKNOWN,Love the One Your With,22,True,True,True,True,True,True,True
1989,VURT_LoveTheOneYourWith_EP25_9x16_v1     -,UNKNOWN,Love the One Your With,25,True,True,True,True,True,True,True
1990,VURT_LoveTheOneYourWith_EP24_9x16_v1     -,UNKNOWN,Love the One Your With,24,True,True,True,True,True,True,True
1991,VURT_LoveTheOneYourWith_EP26_9x16_v1     -,UNKNOWN,Love the One Your With,26,True,True,True,True,True,True,True
1992,VURT_LoveTheOneYourWith_EP27_9x16_v1     -,UNKNOWN,Love the One Your With,27,True,True,True,True,True,True,True
1993,35_and_Ticking_16x9_1920x1080.jpg,UNKNOWN,35 and Ticking 16x9 1920x1080.jpg,,True,True,True,True,True,True,True
1994,35 & Ticking,UNKNOWN,35 & Ticking,,True,True,True,True,False,True,True
1995,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
1996,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
1997,35 & Ticking,UNKNOWN,35 & Ticking,,True,True,True,True,True,True,True
1998,thumbnail_img1.png,UNKNOWN,Thumbnail Img1.png,,True,True,True,True,True,True,True
1999,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
2000,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
2001,VURT_LoveTheOneYourWith_EP28_9x16_v1     -,UNKNOWN,Love the One Your With,28,True,True,True,True,True,True,True
2002,VURT_LoveTheOneYourWith_EP29_9x16_v1     -,UNKNOWN,Love the One Your With,29,True,True,True,True,True,True,True
2004,VURT_35 and Ticking_Ep02_9x16_v1,UNKNOWN,35 and Ticking,2,True,True,True,True,True,True,True
2003,VURT_35 and Ticking_Ep01_9x16_v1,UNKNOWN,35 and Ticking,1,True,True,True,True,True,True,True
2005,VURT_35 and Ticking_Ep03_9x16_v1,UNKNOWN,35 and Ticking,3,True,True,True,True,True,True,True
2006,VURT_35 and Ticking_Ep04_9x16_v1,UNKNOWN,35 and Ticking,4,True,True,True,True,True,True,True
2007,VURT_35 and Ticking_Ep05_9x16_v1,UNKNOWN,35 and Ticking,5,True,True,True,True,True,True,True
2009,VURT_35 and Ticking_Ep06_9x16_v1,UNKNOWN,35 and Ticking,6,True,True,True,True,True,True,True
2008,VURT_35 and Ticking_Ep07_9x16_v1,UNKNOWN,35 and Ticking,7,True,True,True,True,True,True,True
2011,VURT_35 and Ticking_Ep08_9x16_v1,UNKNOWN,35 and Ticking,8,True,True,True,True,True,True,True
2010,VURT_35 and Ticking_Ep09_9x16_v1,UNKNOWN,35 and Ticking,9,True,True,True,True,True,True,True
2012,VURT_35 and Ticking_Ep10_9x16_v1,UNKNOWN,35 and Ticking,10,True,True,True,True,True,True,True
2013,VURT_35 and Ticking_Ep11_9x16_v1,UNKNOWN,35 and Ticking,11,True,True,True,True,True,True,True
2014,VURT_35 and Ticking_Ep12_9x16_v1,UNKNOWN,35 and Ticking,12,True,True,True,True,True,True,True
2015,VURT_35 and Ticking_Ep13_9x16_v1,UNKNOWN,35 and Ticking,13,True,True,True,True,True,True,True
2016,VURT_35 and Ticking_Ep14_9x16_v1,UNKNOWN,35 and Ticking,14,True,True,True,True,True,True,True
2017,VURT_35 and Ticking_Ep15_9x16_v1,UNKNOWN,35 and Ticking,15,True,True,True,True,True,True,True
2018,VURT_35 and Ticking_Ep16_9x16_v1,UNKNOWN,35 and Ticking,16,True,True,True,True,True,True,True
2019,VURT_35 and Ticking_Ep17_9x16_v1,UNKNOWN,35 and Ticking,17,True,True,True,True,True,True,True
2020,VURT_35 and Ticking_Ep18_9x16_v1,UNKNOWN,35 and Ticking,18,True,True,True,True,True,True,True
2021,VURT_35 and Ticking_Ep19_9x16_v1,UNKNOWN,35 and Ticking,19,True,True,True,True,True,True,True
2022,VURT_35 and Ticking_Ep20_9x16_v1,UNKNOWN,35 and Ticking,20,True,True,True,True,True,True,True
2023,VURT_35 and Ticking_Ep23_9x16_v1,UNKNOWN,35 and Ticking,23,True,True,True,True,True,True,True
2025,VURT_35 and Ticking_Ep21_9x16_v1,UNKNOWN,35 and Ticking,21,True,True,True,True,True,True,True
2024,VURT_35 and Ticking_Ep22_9x16_v1,UNKNOWN,35 and Ticking,22,True,True,True,True,True,True,True
2026,VURT_35 and Ticking_Ep24_9x16_v1,UNKNOWN,35 and Ticking,24,True,True,True,True,True,True,True
2027,VURT_35 and Ticking_Ep25_9x16_v1,UNKNOWN,35 and Ticking,25,True,True,True,True,True,True,True
2028,VURT_35 and Ticking_Ep26_9x16_v1,UNKNOWN,35 and Ticking,26,True,True,True,True,True,True,True
2029,VURT_35 and Ticking_Ep27_9x16_v1,UNKNOWN,35 and Ticking,27,True,True,True,True,True,True,True
2030,VURT_35 and Ticking_Ep28_9x16_v1,UNKNOWN,35 and Ticking,28,True,True,True,True,True,True,True
2031,VURT_35 and Ticking_Ep29_9x16_v1,UNKNOWN,35 and Ticking,29,True,True,True,True,True,True,True
2032,VURT_35 and Ticking_Ep30_9x16_v1,UNKNOWN,35 and Ticking,30,True,True,True,True,True,True,True
2033,VURT_35 and Ticking_Ep31_9x16_v1,UNKNOWN,35 and Ticking,31,True,True,True,True,True,True,True
2034,VURT_35 and Ticking_Ep32_9x16_v1,UNKNOWN,35 and Ticking,32,True,True,True,True,True,True,True
2035,VURT_35 and Ticking_Ep33_9x16_v1,UNKNOWN,35 and Ticking,33,True,True,True,True,True,True,True
2036,VURT_35 and Ticking_Ep34_9x16_v1,UNKNOWN,35 and Ticking,34,True,True,True,True,True,True,True
2037,VURT_35 and Ticking_Ep35_9x16_v1,UNKNOWN,35 and Ticking,35,True,True,True,True,True,True,True
2038,VURT_35 and Ticking_Ep36_9x16_v1,UNKNOWN,35 and Ticking,36,True,True,True,True,True,True,True
2039,VURT_35 and Ticking_Ep37_9x16_v1,UNKNOWN,35 and Ticking,37,True,True,True,True,True,True,True
2040,VURT_35 and Ticking_Ep38_9x16_v1,UNKNOWN,35 and Ticking,38,True,True,True,True,True,True,True
2041,VURT_35 and Ticking_Ep39_9x16_v1,UNKNOWN,35 and Ticking,39,True,True,True,True,True,True,True
2042,VURT_35 and Ticking_Ep40_9x16_v1,UNKNOWN,35 and Ticking,40,True,True,True,True,True,True,True
2043,Loving Hearts-16x9.jpeg,UNKNOWN,Loving Hearts-16x9.jpeg,,True,True,True,True,True,True,True
2044,Loving Hearts,UNKNOWN,Loving Hearts,,True,True,True,True,False,True,True
2045,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
2046,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
2047,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
2048,Loving Hearts,UNKNOWN,Loving Hearts,,True,True,True,True,True,True,True
2049,thumbnail_img1.png,UNKNOWN,Thumbnail Img1.png,,True,True,True,True,True,True,True
2050,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
2051,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
2052,VURT_LovingHearts_EP02_9x16_v1,UNKNOWN,Loving Hearts,2,True,True,True,True,True,True,True
2054,VURT_LovingHearts_EP03_9x16_v1,UNKNOWN,Loving Hearts,3,True,True,True,True,True,True,True
2053,VURT_LovingHearts_EP01_9x16_v1,UNKNOWN,Loving Hearts,1,True,True,True,True,True,True,True
2055,VURT_LovingHearts_EP04_9x16_v1,UNKNOWN,Loving Hearts,4,True,True,True,True,True,True,True
2056,VURT_LovingHearts_EP05_9x16_v1,UNKNOWN,Loving Hearts,5,True,True,True,True,True,True,True
2057,VURT_LovingHearts_EP06_9x16_v1,UNKNOWN,Loving Hearts,6,True,True,True,True,True,True,True
2058,VURT_LovingHearts_EP07_9x16_v1,UNKNOWN,Loving Hearts,7,True,True,True,True,True,True,True
2059,VURT_LovingHearts_EP08_9x16_v1,UNKNOWN,Loving Hearts,8,True,True,True,True,True,True,True
2060,VURT_LovingHearts_EP09_9x16_v1,UNKNOWN,Loving Hearts,9,True,True,True,True,True,True,True
2061,VURT_LovingHearts_EP10_9x16_v1,UNKNOWN,Loving Hearts,10,True,True,True,True,True,True,True
2062,VURT_LovingHearts_EP11_9x16_v1,UNKNOWN,Loving Hearts,11,True,True,True,True,True,True,True
2063,VURT_LovingHearts_EP12_9x16_v1,UNKNOWN,Loving Hearts,12,True,True,True,True,True,True,True
2064,VURT_LovingHearts_EP13_9x16_v1,UNKNOWN,Loving Hearts,13,True,True,True,True,True,True,True
2065,VURT_LovingHearts_EP15_9x16_v1,UNKNOWN,Loving Hearts,15,True,True,True,True,True,True,True
2066,VURT_LovingHearts_EP14_9x16_v1,UNKNOWN,Loving Hearts,14,True,True,True,True,True,True,True
2067,VURT_LovingHearts_EP16_9x16_v1,UNKNOWN,Loving Hearts,16,True,True,True,True,True,True,True
2068,VURT_LovingHearts_EP17_9x16_v1,UNKNOWN,Loving Hearts,17,True,True,True,True,True,True,True
2069,VURT_LovingHearts_EP18_9x16_v1,UNKNOWN,Loving Hearts,18,True,True,True,True,True,True,True
2070,VURT_LovingHearts_EP19_9x16_v1,UNKNOWN,Loving Hearts,19,True,True,True,True,True,True,True
2071,VURT_LovingHearts_EP20_9x16_v1,UNKNOWN,Loving Hearts,20,True,True,True,True,True,True,True
2072,VURT_LovingHearts_EP21_9x16_v1-,UNKNOWN,Loving Hearts,21,True,True,True,True,True,True,True
2073,VURT_LovingHearts_EP22_9x16_v1-,UNKNOWN,Loving Hearts,22,True,True,True,True,True,True,True
2074,VURT_LovingHearts_EP23_9x16_v1-,UNKNOWN,Loving Hearts,23,True,True,True,True,True,True,True
2075,VURT_LovingHearts_EP24_9x16_v1-,UNKNOWN,Loving Hearts,24,True,True,True,True,True,True,True
2076,VURT_LovingHearts_EP25_9x16_v1-,UNKNOWN,Loving Hearts,25,True,True,True,True,True,True,True
2077,VURT_LovingHearts_EP26_9x16_v1-,UNKNOWN,Loving Hearts,26,True,True,True,True,True,True,True
2079,VURT_LovingHearts_EP27_9x16_v1-,UNKNOWN,Loving Hearts,27,True,True,True,True,True,True,True
2078,VURT_LovingHearts_EP28_9x16_v1-,UNKNOWN,Loving Hearts,28,True,True,True,True,True,True,True
2080,VURT_LovingHearts_EP29_9x16_v1-,UNKNOWN,Loving Hearts,29,True,True,True,True,True,True,True
2081,VURT_LovingHearts_EP30_9x16_v1-,UNKNOWN,Loving Hearts,30,True,True,True,True,True,True,True
2082,VURT_LovingHearts_EP31_9x16_v1-,UNKNOWN,Loving Hearts,31,True,True,True,True,True,True,True
2083,VURT_LovingHearts_EP32_9x16_v1-,UNKNOWN,Loving Hearts,32,True,True,True,True,True,True,True
2084,Miami Confidential_Landscape_16_9.jpg,UNKNOWN,Miami Confidential_landscape_16_9.jpg,,True,True,True,True,True,True,True
2085,Miami Confidential,UNKNOWN,Miami Confidential,,True,True,True,True,False,True,True
2086,thumbnail_img0.png,UNKNOWN,Thumbnail Img0.png,,True,True,True,True,True,True,True
2087,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
2088,Miami Confidential,UNKNOWN,Miami Confidential,,True,True,True,True,True,True,True
2089,thumbnail_img1.png,UNKNOWN,Thumbnail Img1.png,,True,True,True,True,True,True,True
2090,thumbnail_img2.png,UNKNOWN,Thumbnail Img2.png,,True,True,True,True,True,True,True
2093,VURT_MIAMICONFIDENTIAL_EP02,UNKNOWN,Miamiconfidential,2,True,True,True,True,True,True,True
2092,VURT_MIAMICONFIDENTIAL _EP03,UNKNOWN,Miamiconfidential,3,True,True,True,True,True,True,True
2091,VURT_MIAMICONFIDENTIAL_EP01,UNKNOWN,Miamiconfidential,1,True,True,True,True,True,True,True
2094,VURT_MIAMICONFIDENTIAL_EP04,UNKNOWN,Miamiconfidential,4,True,True,True,True,True,True,True
2095,VURT_MIAMICONFIDENTIAL_EP05,UNKNOWN,Miamiconfidential,5,True,True,True,True,True,True,True
2096,VURT_MIAMICONFIDENTIAL_EP06,UNKNOWN,Miamiconfidential,6,True,True,True,True,True,True,True
2097,VURT_MIAMICONFIDENTIAL_EP07,UNKNOWN,Miamiconfidential,7,True,True,True,True,True,True,True
2098,VURT_MIAMICONFIDENTIAL_EP08,UNKNOWN,Miamiconfidential,8,True,True,True,True,True,True,True
2099,VURT_MIAMICONFIDENTIAL_EP09,UNKNOWN,Miamiconfidential,9,True,True,True,True,True,True,True
2101,VURT_MIAMICONFIDENTIAL_EP10,UNKNOWN,Miamiconfidential,10,True,True,True,True,True,True,True
2100,VURT_MIAMICONFIDENTIAL_EP12,UNKNOWN,Miamiconfidential,12,True,True,True,True,True,True,True
2102,VURT_MIAMICONFIDENTIAL_EP11,UNKNOWN,Miamiconfidential,11,True,True,True,True,True,True,True
2103,VURT_MIAMICONFIDENTIAL_EP13,UNKNOWN,Miamiconfidential,13,True,True,True,True,True,True,True
2104,VURT_MIAMICONFIDENTIAL_EP14,UNKNOWN,Miamiconfidential,14,True,True,True,True,True,True,True
2105,VURT_MIAMICONFIDENTIAL_EP15,UNKNOWN,Miamiconfidential,15,True,True,True,True,True,True,True
2106,VURT_MIAMICONFIDENTIAL_EP16,UNKNOWN,Miamiconfidential,16,True,True,True,True,True,True,True
2107,VURT_MIAMICONFIDENTIAL_EP17,UNKNOWN,Miamiconfidential,17,True,True,True,True,True,True,True
2108,VURT_MIAMICONFIDENTIAL_EP18,UNKNOWN,Miamiconfidential,18,True,True,True,True,True,True,True
2109,VURT_MIAMICONFIDENTIAL_EP19,UNKNOWN,Miamiconfidential,19,True,True,True,True,True,True,True
2110,VURT_MIAMICONFIDENTIAL_EP20,UNKNOWN,Miamiconfidential,20,True,True,True,True,True,True,True
2111,VURT_MIAMICONFIDENTIAL_EP23,UNKNOWN,Miamiconfidential,23,True,True,True,True,True,True,True
2112,VURT_MIAMICONFIDENTIAL_EP21,UNKNOWN,Miamiconfidential,21,True,True,True,True,True,True,True
2113,VURT_MIAMICONFIDENTIAL_EP22,UNKNOWN,Miamiconfidential,22,True,True,True,True,True,True,True
2114,VURT_MIAMICONFIDENTIAL_EP24,UNKNOWN,Miamiconfidential,24,True,True,True,True,True,True,True
2115,VURT_MIAMICONFIDENTIAL_EP25,UNKNOWN,Miamiconfidential,25,True,True,True,True,True,True,True
2116,VURT_MIAMICONFIDENTIAL_EP26,UNKNOWN,Miamiconfidential,26,True,True,True,True,True,True,True
2117,VURT_MIAMICONFIDENTIAL_EP27,UNKNOWN,Miamiconfidential,27,True,True,True,True,True,True,True
2118,VURT_MIAMICONFIDENTIAL_EP28,UNKNOWN,Miamiconfidential,28,True,True,True,True,True,True,True
2119,VURT_MIAMICONFIDENTIAL_EP29,UNKNOWN,Miamiconfidential,29,True,True,True,True,True,True,True
2120,VURT_MIAMICONFIDENTIAL_EP30,UNKNOWN,Miamiconfidential,30,True,True,True,True,True,True,True
2121,VURT_MIAMICONFIDENTIAL_EP31,UNKNOWN,Miamiconfidential,31,True,True,True,True,True,True,True
2122,VURT_MIAMICONFIDENTIAL_EP32,UNKNOWN,Miamiconfidential,32,True,True,True,True,True,True,True
2123,VURT_MIAMICONFIDENTIAL_EP33,UNKNOWN,Miamiconfidential,33,True,True,True,True,True,True,True
2124,VURT_MIAMICONFIDENTIAL_EP34,UNKNOWN,Miamiconfidential,34,True,True,True,True,True,True,True
2125,VURT_MIAMICONFIDENTIAL_EP35,UNKNOWN,Miamiconfidential,35,True,True,True,True,True,True,True
2126,VURT_MIAMICONFIDENTIAL_EP36,UNKNOWN,Miamiconfidential,36,True,True,True,True,True,True,True
2127,Mr. Right_Landscape_16_9.jpg,UNKNOWN,Mr. Right_landscape_16_9.jpg,,True,True,True,True,True,True,True
2129,VURT_MIAMICONFIDENTIAL_EP38,UNKNOWN,Miamiconfidential,38,True,True,True,True,True,True,True
2128,VURT_MIAMICONFIDENTIAL_EP37,UNKNOWN,Miamiconfidential,37,True,True,True,True,True,True,True
2130,VURT_MIAMICONFIDENTIAL_EP39,UNKNOWN,Miamiconfidential,39,True,True,True,True,True,True,True
